Survey Area,Season,Round,Burrow ID,Camera #,SD Card#,Width,Status,Photo Reviewer,Distance (in),Notes,Date Start,Date End,Trap Days,# photos,Tortoise,Commensal Totals,Gopher Frog,Southern Toad,Treefrog,unk frog,Two-lined Salamander,Coachwhip,Corn Snake,Pine snake,Hognose,Black Racer,Diamondback Rattlesnake,Scarlet Snake,Coral Snake,Crowned Snake,Pygmy Rattlesnake,unk snake,Racerunner,Broad-headed Skink,Ground Skink,Mole Skink,Green Anole,Fence Lizard,unk lizard,Box Turtle,Mouse,Pocket Gopher,Cotton Rat,Eastern Woodrat,Cottontail,Fox Squirrel,Grey Squirrel,Flying Squirrel,unk rodent,Armadillo,Grey Fox,Coyote,Canid,Striped Skunk,Wild Boar,Opossum,Raccoon,Bobcat,Deer,Bear,unk mammal,Crow,Burrowing Owl,Screech Owl,American Kestrel,Chuck-will's-widow,Quail,Hermit Thrush,American Robin,Northern Mockingbird,Phoebe,Eastern Kingbird,Great-crested Flycatcher,Savanah Sparrow,Song Sparrow,White-throated Sparrow,Chipping Sparrow,Grasshopper Sparrow,Vesper Sparrow,Swamp Sparrow,Bachman's Sparrow,unk sparrow,Carolina Wren,House Wren,Palm Warbler,unk warbler,Northern Flicker,Eastern Meadowlark,Blue-gray Gnatcatcher,Mourning Dove,Grey Catbird,Turkey,unknown bird,unk animal
Garnier Creek,summer,SU1,GD8,6,45,81,I,AB,60,Burrow may turn. Observed toad when setting camera.,7/23/2018 11:05,7/27/2018 20:15,4.4,17365,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Creek,summer,SU1,VP40,10,32,201,A,VHP,60,Camera ended 2 days early. Rains heavily. Bachman's sparrow goes into burrow (686-691). Fence lizard is above burrow on right.,9/3/2018 9:43,9/5/2018 10:39,2,8229,Y,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Creek,summer,SU1,VP46,9,69,282,A,VHP,60,Chin gland visible in photo 3972. Rains heavily on 9/4/18 and 9/5/18. Camera ended early.,9/3/2018 10:21,9/6/2018 18:38,3.3,13074,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Creek,summer,SU1,MC3,29,63,291,A,RLB,60,"No Gopher Tortoise present, kept two photos of two different southern toads.  One lives in the burrow and the other continually showed up from outside the frame at night.",9/3/2018 10:35,9/7/2018 6:24,3.8,14337,N,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Creek,summer,SU1,MC8,14,70,201,I,AB,60,,9/3/2018 10:13,9/7/2018 20:20,4.4,17690,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Creek,summer,SU1,MC4,13,74,212,I,AB,60,"Tortoise came two different times, but did not enter burrow.",9/3/2018 10:25,9/7/2018 20:01,4.4,17500,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Creek,summer,SU1,MC9,5,61,336,I,AB,60,Camera screen has a mark in the middle of it. No commensals observed.,9/3/2018 10:45,9/7/2018 21:18,4.4,17861,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pine Log,summer,SU1,SP23,11,,290,A,SJG,60,cricket explosion,7/15/2016 18:00,7/20/2016 7:06,4.5,17695,Y,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU1,SP26,12,,260,A,SJG,60,"old timer tortoise photos, cricket explosion",7/15/2016 18:00,7/20/2016 7:29,4.6,17841,Y,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU1,P22,13,,150,A,SJG,60,"cricket explosion, racerunner digging",7/15/2016 18:00,7/20/2016 6:10,4.5,17365,Y,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU1,SP5,14,,sm,I,SJG,60, ,7/15/2016 18:00,7/20/2016 6:20,4.5,17431,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU1,SP4,15,,310,A,SJG,60,"cricket explosion, GT copulation attempt?, Racerunner adult and juve photos, active snake trail photo, tortoise in rain",7/15/2016 18:00,7/20/2016 6:57,4.5,17674,Y(2),3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU1,P10,16,,330,A,"RLB, AB",60,"Light-heavy rain on and off for about 1.5 hours on 7/17, some water floods into burrow. RANCAP and BUFTER hang out at burrow entrance each night. Tortoise, frog, and toad pictures at night. RANCAP sits outside during rain. Good toad and frog comparison photos.",7/15/2016 18:00,7/20/2016 6:24,4.5,17518,Y,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU1,P11,17,,lg,I,"DRS, SEP",60,Coachwhip enters and exits burrow multiple times. Racerunner exits burrow.,7/15/2016 18:00,7/20/2016 6:27,4.5,17445,N,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU1,SP19,18,,67,A,RLB,60,Rain varied during morning of 17 July light rain at times as well as very heavy rain at times,7/15/2016 17:13,7/20/2016 6:07,4.5,17335,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU1,P5,19,,med,AB,AB,60,Light to heavy rain on and off for about an hour and a half on 7/17,7/15/2016 18:00,7/20/2016 6:34,4.5,17485,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU1,P13,20,,57,I,SEP,60,,7/15/2016 18:00,7/20/2016 6:18,4.5,17411,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU2,SP23,11,,290,A,VHP,60,"SD 23.RANCAP juvenile was seen outside burrow when cameras were set up at 11:45, but was not caught on camera until 7/25. Adult tortoise left on 7/23 and never returned. Racerunner enters burrow multiple times. RANCAP arrives at 01:40 on 7/25 and stays until 7/27. RANCAP came out during light rain at 08:06. Baby tortoise arrives on 7/26 and goes into burrow for about 15 minutes, then leaves (adorable). Coyote looks inside burrow at night.",7/22/2016 16:19,7/27/2016 6:51,4.6,17623,Y (2),5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU2,SP26,12,,260,A,"DRS,AB",60,SD 29. Cottontail seemed to go down the burrow. The Bobcat showed up exactly 20 minutes later.,7/22/2016 18:00,7/27/2016 7:50,4.6,17990,Y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU2,P22,13,,150,A,AB,60,SD 22,7/22/2016 18:00,7/27/2016 7:16,4.6,17761,Y (2),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU2,SP5,14,,sm,AB,VHP,60,SD 21,7/22/2016 18:00,7/26/2016 19:04,4,16243,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU2,SP4,15,,310,A,VHP,60,SD 30.,7/22/2016 18:00,7/26/2016 8:30,3.6,14241,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU2,P10,16,,330,A,"DRS,AB",60,SD 25. Photo of frog and toad size comparison; toad and frog exited burrow each night around 2000,7/22/2016 18:00,7/26/2016 19:11,4,16281,N,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU2,P11,17,,lg,AB,AB,60,"SD 24. Unknown lizard is either a male five lined skink or a female broadhead skink. One of the pictures of the racerunner has a lot more blue and could potentially be a second racerunner. There is a questionable mouse, cannot be seen clearly. Quail are mom and 3 babies. They check out the burrow which include sticking their head inside but do not appear to actually go inside. The Opossum triggered the camera several times between 12:48-4:42",7/22/2016 18:00,7/27/2016 7:27,4.6,17845,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU2,SP19,18,,67,A,VHP,60,SD 26. Green anole behind burrow. Possible juvenile coachwhip behind and next to burrow. Possible racer or hognose slithers behind burrow. Racerunner digs another hole next to burrow.,7/22/2016 18:00,7/27/2016 6:04,4.5,17311,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Pine Log,summer,SU2,P5,19,,med,AB,AB,60,SD 28. Black racer is a juvenile.,7/22/2016 18:00,7/27/2016 7:05,4.5,17676,N,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,RC3,20,,232,A,SJG,60,photos of fast tortoise,7/30/2016 18:00,8/4/2016 6:14,4.5,17388,Y,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,R7S,19,,205,A,SJG,60,armadillo digging: small frog came just after night rain,7/30/2016 18:00,8/4/2016 6:21,4.5,17424,N,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,RC11,14,,307,I,SJG,60,five-lined skink went in burrow - many ins/outs; juve racerunner and adult; Hyla several nights coming to burrow when crickets emerged,7/30/2016 18:00,8/4/2016 7:20,4.6,17770,N,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,RCD4,16,,255,A,VHP,60,"Adult tortoise used burrow everyday, but a smaller tortoise entered and exited burrow on 7/31/16. BUFTER came out during rain at night.",7/30/2016 18:00,8/4/2016 6:45,4.5,17560,Y(2),3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,RC2,11,,300,AB,VHP,60,2 unknown snakes. (2) may be a millipede.,7/30/2016 18:33,8/4/2016 7:07,4.5,17491,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,R2V,15,,132,A,AB,60,"Southern toad mainly uses Gopher tortoise burrow, but also uses a small hole near by(0659). The Gopher Tortoise did not come out at all on August 2nd.",7/30/2016 18:00,8/4/2016 6:45,4.5,17561,Y ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,RCD1,18,,145,A,AB,60,"On the data it will look like the tortoise did not come out on August 1st but he poked his head out twice. The tortoise did not come out at all on August 2nd. The Racerunner completely burried himself on the apron(3976-3980, 4012-4061). The southern toad showed up while it was raining.",7/30/2016 18:00,8/4/2016 6:39,4.5,17517,Y,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,RCD2,13,,290,I,AB,60,Definitely two toads. Larger toad is at top of the picture but you can not see his eyes(5165),7/30/2016 18:00,8/4/2016 6:50,4.5,17590,N,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,R1S,12,,342,AB,"AB, VHP",60,Ground skink is near camera in leaf litter.,7/30/2016 18:24,8/4/2016 6:38,4.5,17362,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU1,RC10,17,,382,A,VHP,60,Second tortoise came and battled with the first. BUFTER came on 8/2/16 briefly.,7/30/2016 18:00,8/4/2016 7:44,4.6,17943,Y(2),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU2,R2V,15,,132,A,AB,60,"There were only 0-5 crickets for the first two nights, but the 2nd two nights had much more almost 10-15.",8/6/2016 18:00,8/11/2016 6:43,4.5,17551,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU2,RCD4,16,,255,A,RB,60,,8/6/2016 18:00,8/11/2016 7:38,4.6,17888,Y,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU2,R1S,12,,lg,AB,RB,60,gopher tortoise visits burrow inspects it and then leaves; unknown snake and possible earthworm ,8/6/2016 15:40,8/10/2016 23:59,4.3,17316,Y,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU2,RC2,11,,lg,AB,VHP,60,Possible ground skink.,8/6/2016 18:00,8/11/2016 6:57,4.5,17643,N,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU2,RCD2,13,,290,I,VHP,60,Batteries died one day early.,8/6/2016 18:00,8/11/2016 9:39,4.7,14650,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU2,RC3,20,,232,A,AB/SJG,60,,8/6/2016 18:00,8/11/2016 6:28,4.5,17471,Y,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU2,RC10,17,,382,A,SJG,60,"apron display?, including poop smelling",8/6/2016 18:00,8/11/2016 7:28,4.6,17841,Y,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU2,RC11,14,,307,I,VP/SJG,60,SD 31,8/6/2016 18:00,8/11/2016 6:45,4.5,17551,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Rogue Creek,summer,SU2,RCD1,18,,145,A,SJG,60,2nd larget tortoise dug a bit at burrow entrance while smaller tortoise was inside,8/6/2016 18:00,8/11/2016 6:19,4.5,17456,Y(2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,,0,0
Turtle Creek,summer,SU1,BE26,15,37,150,A,RLB,60,Blurry pics of small lizard are a mole skink. Did not count ground skink as commensal.,8/13/2018 9:48,8/17/2018 19:35,4.4,17572,Y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OUT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,summer,SU1,BE14,35,R5,95,AB,RLB,60,First gopher frog (large adult) to be observed in Turtle Creek! Notable because this was a tortoise translocation site in 2012.,8/13/2018 9:55,8/17/2018 19:57,4.4,17656,N,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,summer,SU1,TCA23,33,4,285,A,RLB,60,"Burrow is actually mammalized from armadillo, no gopher tortoise present.  Kept pictures of three bobwhite quail, one adult and two chicks.  The adults head is not visible.  Also kept two photos of an unknown juvenile lizard it is in bottom right corner.",8/13/2018 10:41,8/17/2018 20:03,4.4,17436,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,summer,SU1,BE12,10,11,315,A,RLB,60,"No Gopher Tortoise present. Identified lizard in pic 3166 as a racerunner, because of size. It's located top right, directly above burrow in the shadows. Also, kept photos of unknown juvenile lizard crawling in front of grass at top left of frame.",8/13/2018 10:48,8/17/2018 21:39,4.5,17948,N,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,summer,SU1,BE2,14,6,295,I,RLB,60,,8/13/2018 10:55,8/17/2018 20:38,4.4,17541,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,summer,SU1,TCA24,29,3,290,A,EAB,60,"Heavy rain 8/13 afternoon. Camera falls @20:30 8/13, no photos were clear.",8/13/2018 10:51,8/17/2018 21:00,4.4,18066,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Creek,summer,SU1,WJ1,28,24,90,A,EAB,60,No gopher tortoise present and no commensals observed. Heavy rain on 8/16/18. Camera ended earlier in the day than the other cameras set in that site.,8/13/2018 10:58,8/17/2018 6:10,3.8,14112,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
